country,date,state,city,station,latitude,longitude,pollutant id,pollutant min,pollutant max,pollutant avg
India,31-05-2026,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",22.55,88.29,PM2.5,22,66,36
India,31-05-2026,Uttar Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",29.47,77.72,OZONE,22,118,48
India,31-05-2026,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",28.54,77.32,NH3,21,24,23
India,31-05-2026,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",28.54,77.32,CO,2,50,14
India,31-05-2026,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",28.59,77.31,PM2.5,18,96,47
India,31-05-2026,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",28.59,77.31,NH3,9,11,10
India,31-05-2026,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",28.57,77.39,SO2,8,13,11
India,31-05-2026,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",25.43,81.92,SO2,17,39,30
India,31-05-2026,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",25.49,81.86,SO2,11,88,36
India,31-05-2026,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",25.49,81.86,OZONE,12,66,26
India,31-05-2026,Uttar Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",25.45,81.83,CO,13,20,16
India,31-05-2026,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.36,79.41,PM2.5,14,57,33
India,31-05-2026,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.36,79.41,PM10,15,61,36
India,31-05-2026,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.39,79.43,NH3,1,1,1
India,31-05-2026,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.39,79.43,SO2,50,54,51
India,31-05-2026,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.41,77.85,PM2.5,10,44,29
India,31-05-2026,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.41,77.85,PM10,26,236,66
India,31-05-2026,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.41,77.85,NH3,7,15,11
India,31-05-2026,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",28.69,77.49,CO,12,24,19
India,31-05-2026,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.65,77.36,PM2.5,17,64,39
India,31-05-2026,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",22.54,88.34,PM10,76,106,89
India,31-05-2026,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",22.54,88.34,SO2,6,11,8
India,31-05-2026,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",26.69,88.42,PM10,40,78,56
India,31-05-2026,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",26.69,88.42,CO,15,82,25
India,31-05-2026,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.54,80.59,CO,18,35,20
India,31-05-2026,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.49,80.7,SO2,14,24,19
India,31-05-2026,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,PM2.5,37,138,67
India,31-05-2026,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,CO,4,44,22
India,31-05-2026,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",27.1,93.68,OZONE,6,7,6
India,31-05-2026,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.07,91.87,PM2.5,97,314,165
India,31-05-2026,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.07,91.87,NO2,5,9,8
India,31-05-2026,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2,91.7,PM10,18,60,40
India,31-05-2026,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2,91.7,OZONE,1,18,11
India,31-05-2026,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.11,91.59,CO,18,48,28
India,31-05-2026,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.19,91.74,PM2.5,0,0,0
India,31-05-2026,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.19,91.74,NO2,0,0,0
India,31-05-2026,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.19,91.74,NH3,0,0,0
India,31-05-2026,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.19,91.74,OZONE,13,22,19
India,31-05-2026,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.75,76.76,SO2,4,9,6
India,31-05-2026,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.19,81.34,PM2.5,11,40,24
India,31-05-2026,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.22,81.41,PM2.5,0,0,0
India,31-05-2026,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.22,81.41,PM10,0,0,0
India,31-05-2026,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.09,82.14,CO,12,53,17
India,31-05-2026,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.37,82.75,PM2.5,6,25,14
India,31-05-2026,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.37,82.75,CO,8,45,28
India,31-05-2026,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.13,83.48,CO,23,62,31
India,31-05-2026,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.13,83.48,OZONE,3,37,10
India,31-05-2026,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.19,83.52,PM2.5,0,0,0
India,31-05-2026,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.19,83.52,NO2,0,0,0
India,31-05-2026,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.19,83.52,NH3,0,0,0
India,31-05-2026,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.26,81.58,NO2,12,24,17
India,31-05-2026,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.26,81.58,CO,17,34,23
India,31-05-2026,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.76,84.37,NO2,7,8,8
India,31-05-2026,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.76,84.37,SO2,3,16,9
India,31-05-2026,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.76,84.37,CO,100,104,102
India,31-05-2026,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.43,86.14,PM10,22,121,61
India,31-05-2026,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.43,86.14,NO2,10,16,13
India,31-05-2026,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.43,86.14,NH3,15,17,16
India,31-05-2026,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.8,84.52,SO2,10,19,15
India,31-05-2026,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.25,86.99,OZONE,17,20,18
India,31-05-2026,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.27,87.01,OZONE,3,98,23
India,31-05-2026,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.2,85.51,SO2,6,7,6
India,31-05-2026,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.2,85.51,CO,0,0,0
India,31-05-2026,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",25.78,84.74,PM10,103,103,103
India,31-05-2026,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",25.78,84.74,SO2,20,22,21
India,31-05-2026,Bihar,Munger,"Town Hall, Munger - BSPCB",25.38,86.47,CO,12,21,16
India,31-05-2026,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11,85.4,CO,15,64,24
India,31-05-2026,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.59,85.04,PM2.5,23,32,28
India,31-05-2026,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.59,85.23,CO,30,103,83
India,31-05-2026,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",25.61,85.13,PM2.5,38,130,73
India,31-05-2026,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",25.61,85.13,NO2,1,2,1
India,31-05-2026,Bihar,Patna,"Muradpur, Patna - BSPCB",25.62,85.15,PM2.5,72,81,76
India,31-05-2026,Bihar,Patna,"Muradpur, Patna - BSPCB",25.62,85.15,OZONE,4,94,31
India,31-05-2026,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.6,85.11,PM10,33,80,63
India,31-05-2026,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.6,85.11,NH3,2,3,3
India,31-05-2026,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.6,85.11,OZONE,23,36,29
India,31-05-2026,Bihar,Patna,"Samanpura, Patna - BSPCB",25.6,85.09,PM2.5,44,122,74
India,31-05-2026,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21.24,81.71,NO2,3,30,13
India,31-05-2026,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.37,81.66,NH3,3,3,3
India,31-05-2026,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.37,81.66,CO,17,24,17
India,31-05-2026,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.07,83.34,CO,0,0,0
India,31-05-2026,Delhi,Delhi,"Alipur, Delhi - DPCC",28.82,77.15,NH3,12,17,13
India,31-05-2026,Delhi,Delhi,"Alipur, Delhi - DPCC",28.82,77.15,OZONE,8,36,21
India,31-05-2026,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.65,77.32,OZONE,13,13,13
India,31-05-2026,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.7,77.18,PM10,36,287,89
India,31-05-2026,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.7,77.18,NO2,9,58,27
India,31-05-2026,Delhi,Delhi,"Aya Nagar, Delhi - IITM",28.47,77.11,PM10,42,143,86
India,31-05-2026,Delhi,Delhi,"Aya Nagar, Delhi - IITM",28.47,77.11,OZONE,21,71,39
India,31-05-2026,Delhi,Delhi,"Bawana, Delhi - DPCC",28.78,77.05,PM2.5,0,0,0
India,31-05-2026,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.37,87.12,NO2,5,6,6
India,31-05-2026,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.37,87.12,CO,56,58,57
India,31-05-2026,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.03,85.42,NH3,3,3,3
India,31-05-2026,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.03,85.42,CO,35,44,40
India,31-05-2026,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.89,86.59,NO2,5,9,7
India,31-05-2026,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.89,86.59,NH3,4,4,4
India,31-05-2026,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.86,85.78,NO2,8,9,8
India,31-05-2026,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.86,85.78,NH3,1,2,1
India,31-05-2026,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24.95,84,OZONE,10,38,20
India,31-05-2026,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.74,76.78,NO2,4,24,12
India,31-05-2026,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.47,78.82,PM2.5,38,47,45
India,31-05-2026,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",16.19,81.13,NO2,7,37,18
India,31-05-2026,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",14.44,79.97,PM10,63,155,115
India,31-05-2026,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35,NH3,2,3,2
India,31-05-2026,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35,OZONE,21,68,27
India,31-05-2026,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.62,79.41,NO2,28,30,29
India,31-05-2026,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.62,79.41,CO,18,24,20
India,31-05-2026,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.62,79.41,OZONE,41,42,41
India,31-05-2026,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.54,80.59,PM10,0,0,0
India,31-05-2026,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.52,80.52,NO2,20,39,28
India,31-05-2026,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.68,77.59,SO2,9,16,12
India,31-05-2026,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.68,77.59,CO,26,50,42
India,31-05-2026,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.2,79.1,PM10,43,79,54
India,31-05-2026,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.2,79.1,CO,13,16,14
India,31-05-2026,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.2,79.1,OZONE,61,61,61
India,31-05-2026,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",16.71,81.09,NO2,14,36,22
India,31-05-2026,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16.32,80.41,NO2,24,56,36
India,31-05-2026,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16.32,80.41,SO2,10,18,12
India,31-05-2026,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16.32,80.41,CO,14,39,26
India,31-05-2026,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.35,92.68,SO2,4,13,10
India,31-05-2026,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.35,92.68,OZONE,4,12,10
India,31-05-2026,Assam,Silchar,"Tarapur, Silchar - PCBA",24.83,92.8,SO2,4,7,6
India,31-05-2026,Assam,Silchar,"Tarapur, Silchar - PCBA",24.83,92.8,CO,18,34,27
India,31-05-2026,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.99,94.64,CO,14,30,21
India,31-05-2026,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.99,94.64,OZONE,7,59,30
India,31-05-2026,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.15,87.45,NH3,5,5,5
India,31-05-2026,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.15,87.45,CO,10,34,15
India,31-05-2026,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.79,84.99,OZONE,32,124,60
India,31-05-2026,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.76,84.98,PM10,32,57,45
India,31-05-2026,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.7,85.25,PM2.5,42,143,103
India,31-05-2026,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.56,87.55,OZONE,4,59,33
India,31-05-2026,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.31,84.53,PM2.5,27,318,78
India,31-05-2026,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",28.42,77.15,PM2.5,9,83,41
India,31-05-2026,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",28.42,77.15,PM10,45,212,75
India,31-05-2026,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",28.42,77.07,CO,8,27,20
India,31-05-2026,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",29.14,75.74,PM10,60,104,85
India,31-05-2026,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",29.14,75.74,CO,49,52,50
India,31-05-2026,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8,76.42,NH3,5,7,6
India,31-05-2026,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8,76.42,CO,5,111,56
India,31-05-2026,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8,76.42,OZONE,4,21,15
India,31-05-2026,Haryana,Karnal,"Sector-12, Karnal - HSPCB",29.7,77,PM10,46,125,80
India,31-05-2026,Haryana,Karnal,"Sector-12, Karnal - HSPCB",29.7,77,NH3,6,7,6
India,31-05-2026,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",29.97,76.88,PM2.5,40,67,55
India,31-05-2026,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",29.97,76.88,CO,14,26,19
India,31-05-2026,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",27.9,76.99,SO2,25,27,26
India,31-05-2026,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.36,76.94,PM2.5,30,208,96
India,31-05-2026,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.36,76.94,NO2,19,82,36
India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,SO2,17,24,20
India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,CO,12,68,22
India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,OZONE,56,187,81
India,31-05-2026,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",28.59,76.91,NO2,7,29,11
India,31-05-2026,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",28.59,76.91,NH3,1,7,4
India,31-05-2026,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",28.59,76.91,SO2,34,38,36
India,31-05-2026,Delhi,Delhi,"Narela, Delhi - DPCC",28.82,77.1,CO,32,109,38
India,31-05-2026,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.57,77.25,PM10,63,312,99
India,31-05-2026,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.57,77.25,NO2,20,82,41
India,31-05-2026,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.57,77.25,NH3,5,8,6
India,31-05-2026,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.53,77.27,PM2.5,18,133,48
India,31-05-2026,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.53,77.27,SO2,9,22,17
India,31-05-2026,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.53,77.27,CO,28,62,36
India,31-05-2026,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.62,77.29,NH3,6,11,9
India,31-05-2026,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.62,77.29,OZONE,11,64,29
India,31-05-2026,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.67,77.13,NO2,13,52,26
India,31-05-2026,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.67,77.13,CO,28,80,57
India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23.02,72.52,OZONE,23,61,36
India,31-05-2026,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23.08,72.63,NO2,8,32,16
India,31-05-2026,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",21.61,73.01,NO2,31,32,31
India,31-05-2026,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",21.76,72.14,OZONE,7,9,8
India,31-05-2026,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.16,72.68,NO2,16,26,21
India,31-05-2026,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.16,72.68,SO2,1,10,5
India,31-05-2026,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.16,72.68,CO,10,48,34
India,31-05-2026,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.24,72.69,PM2.5,14,42,30
India,31-05-2026,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.24,72.69,SO2,3,5,4
India,31-05-2026,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.24,72.69,OZONE,2,13,9
India,31-05-2026,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.22,72.65,CO,20,40,26
India,31-05-2026,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",23.59,72.37,NO2,8,18,14
India,31-05-2026,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",22.41,73.1,NO2,1,53,17
India,31-05-2026,Delhi,Delhi,"Burari Crossing, Delhi - IITM",28.73,77.2,NO2,8,27,15
India,31-05-2026,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",28.59,77.13,SO2,2,4,3
India,31-05-2026,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",28.62,77.27,PM10,33,129,69
India,31-05-2026,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",28.62,77.27,NO2,14,92,37
India,31-05-2026,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",28.62,77.27,SO2,6,9,8
India,31-05-2026,Delhi,Delhi,"DTU, Delhi - CPCB",28.75,77.11,NH3,6,12,8
India,31-05-2026,Delhi,Delhi,"DTU, Delhi - CPCB",28.75,77.11,SO2,31,39,34
India,31-05-2026,Delhi,Delhi,"DTU, Delhi - CPCB",28.75,77.11,OZONE,19,25,20
India,31-05-2026,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.5,77.26,PM2.5,0,0,0
India,31-05-2026,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.5,77.26,SO2,0,0,0
India,31-05-2026,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.57,77.07,PM10,47,440,132
India,31-05-2026,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.57,77.07,OZONE,27,70,42
India,31-05-2026,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",28.49,77.2,NO2,5,29,12
India,31-05-2026,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.68,77.3,CO,60,94,68
India,31-05-2026,Delhi,Delhi,"IIT Delhi, Delhi - IITM",28.54,77.19,PM2.5,6,87,40
India,31-05-2026,Delhi,Delhi,"JNU, Delhi - DPCC",28.54,77.17,PM2.5,23,74,42
India,31-05-2026,Delhi,Delhi,"JNU, Delhi - DPCC",28.54,77.17,PM10,38,104,60
India,31-05-2026,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73,77.17,PM2.5,8,92,44
India,31-05-2026,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73,77.17,OZONE,20,64,33
India,31-05-2026,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58,77.23,NO2,23,79,36
India,31-05-2026,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58,77.23,CO,22,111,47
India,31-05-2026,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58,77.23,OZONE,11,80,27
India,31-05-2026,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.61,77.24,PM10,29,271,73
India,31-05-2026,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.61,77.24,NH3,0,0,0
India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,PM2.5,0,0,0
India,31-05-2026,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",28.62,77.19,PM10,40,111,66
India,31-05-2026,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",28.62,77.19,SO2,28,35,31
India,31-05-2026,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.7,77.17,NO2,30,84,45
India,31-05-2026,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.11,72.57,SO2,3,7,5
India,31-05-2026,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23,72.59,OZONE,36,79,46
India,31-05-2026,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.02,72.58,PM2.5,15,47,35
India,31-05-2026,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.02,72.58,PM10,38,123,90
India,31-05-2026,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.02,72.58,NH3,4,4,4
India,31-05-2026,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.02,72.63,NH3,4,9,5
India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.04,72.46,PM10,34,148,86
India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.04,72.46,NO2,3,24,9
India,31-05-2026,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",28.67,76.93,OZONE,22,27,24
India,31-05-2026,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",28.34,77.32,OZONE,15,15,15
India,31-05-2026,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",28.81,76.14,PM2.5,245,278,256
India,31-05-2026,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",28.81,76.14,CO,11,13,12
India,31-05-2026,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",28.59,76.27,NH3,5,8,6
India,31-05-2026,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",28.59,76.27,SO2,9,11,10
India,31-05-2026,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",28.59,76.27,CO,10,25,17
India,31-05-2026,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",28.21,76.8,NH3,9,26,19
India,31-05-2026,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",29.5,75.47,PM2.5,64,82,71
India,31-05-2026,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",29.5,75.47,NO2,18,20,19
India,31-05-2026,Delhi,Delhi,"Pusa, Delhi - DPCC",28.64,77.15,PM2.5,20,65,37
India,31-05-2026,Delhi,Delhi,"Pusa, Delhi - DPCC",28.64,77.15,CO,46,92,69
India,31-05-2026,Delhi,Delhi,"Pusa, Delhi - IITM",28.64,77.17,CO,24,52,35
India,31-05-2026,Delhi,Delhi,"Pusa, Delhi - IITM",28.64,77.17,OZONE,20,156,65
India,31-05-2026,Delhi,Delhi,"Sirifort, Delhi - CPCB",28.55,77.22,PM2.5,35,87,58
India,31-05-2026,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.71,77.25,NO2,12,33,20
India,31-05-2026,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.71,77.25,SO2,13,24,18
India,31-05-2026,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",28.53,77.19,CO,22,48,32
